0,-0.814563228068648,-0.041036009969441234,0.2006347205050806
0,-0.814563228068648,-0.041036009969441234,0.2006347205050806
0,-0.814563228068648,-0.041036009969441234,0.2006347205050806
1,-0.814563228068648,-0.041036009969441234,0.2006347205050806
1,-0.7825523145193369,-0.00823539597053103,0.03190370422189651
1,-0.7792400179178718,-0.009111644244084676,0.021070555554989344
1,-0.7760474152191821,-0.013449861197268065,-0.006101431711696803
2,-0.7775779752587103,0.0007292835143777661,-0.054331332558649505
2,-0.7396858621849846,0.009117807095714853,-0.16739311655085107
2,-0.7355155221970395,0.009225679524228429,-0.17185708954458237
2,-0.7337222359166009,0.013305783093923022,-0.17609687308511549
3,-0.7239061718134303,0.01678715354791311,-0.18688749456785778
3,-0.7221790158917478,0.018805231895232994,-0.19019476887522863
3,-0.580827954469113,-0.0038157587310468687,-0.041204416201700296
3,-0.5690075946841856,-0.009054327272190132,-0.01671459669048142
3,-0.5591983914365359,-0.026598820480537577,0.022628897404363364
4,-0.5516310234707806,-0.019182820611042702,0.04943037242037312
4,-0.549265853309911,-0.05159294377147512,0.1635491461159132
4,-0.5500706862847718,-0.053432249071012294,0.1735642743001948
4,-0.553546847376619,-0.03511745401182516,0.1833164384925062
5,-0.5565574800039246,-0.04953949375277121,0.2145838113834603
5,-0.5595118407373825,-0.04938381913573062,0.223907497396364
5,-0.5339397225556054,0.0023112256898954525,0.30614828110963016
5,-0.5330930318822332,-0.0011614612500553535,0.3029458813802297
5,-0.5288997466968401,0.03202549747852856,0.28395047378175975
6,-0.5339997789750986,0.028893134380191986,0.2518827471595783
6,-0.5343564693171347,0.04066076833480897,0.18148557800663076
6,-0.5145509056986909,0.017683740920205256,0.06177638747766835
6,-0.5072469580150881,0.0124034831024208,0.02238884344690951
6,-0.49225841311953983,0.013820256892395934,0.0026220113953290833
7,-0.46843294861751206,0.00022142685899722257,-0.015981521630907047
7,-0.43780581429828214,-0.013667338662138626,-0.016467360658424666
7,-0.4409142563453559,-0.017670491839522472,-0.009812920177019062
7,-0.44322243982711446,-0.018042552241116085,-0.0034262361103089916
8,-0.45877123838623696,-0.016292970051152125,0.019185247258693035
8,-0.4859166278915374,-0.020513535590094018,0.12606584718753747
8,-0.4358614138964194,-0.04605869804382046,0.20279545801736346
8,-0.4318229597932952,-0.03537550283184698,0.20863302705520076
8,-0.43026374245297944,-0.03423661847979912,0.2128026833306519
9,-0.4292703246413652,-0.030325406060973507,0.22053986828030975
9,-0.46456184086296887,-0.01632099279352258,0.2738446362620154
9,-0.4800473865188556,-0.011547062508743723,0.26202462312406966
9,-0.4566751778571175,-0.02924944093233253,0.256970987397773
10,-0.46406226781319343,-0.030730445188785448,0.252151504883265
10,-0.511251499993896,0.01793922973866703,0.240610509367083
10,-0.49612492166071037,-0.04497352889857135,0.3524768444676581
10,-0.4961843438754599,-0.048683197634075026,0.3636965251957523
10,-0.501810481935416,-0.04777515630768296,0.37132073051201286
11,-0.5179496439810957,-0.062001618878892314,0.4114923749443122
11,-0.5771992243904179,-0.10639979453532462,0.7573607159838449
11,-0.5805329732478165,-0.10253345167367532,0.7646267321151944
11,-0.5842296285939632,-0.09924301316525014,0.7809200411914109
12,-0.6039123093382824,-0.0838926670605864,0.8014055052779571
12,-0.5918210591268734,-0.08650771663202826,0.8763535297477962
12,-0.5904909282669295,-0.08004997564283003,0.8772535952970177
12,-0.5966541132834295,-0.07570768094679534,0.9490213674866705
12,-0.5956094171572562,-0.07625410446547316,0.9514187901307705
13,-0.5862448644757383,-0.09696274974624672,0.963128402525128
13,-0.5855514563010759,-0.05834116033443876,1.0226457348356737
13,-0.574445964640915,-0.0838459438568034,1.0383069869250396
13,-0.5760792345315179,-0.05615106946844495,1.0254980356869736
14,-0.5215195966571929,-0.033470514766661096,1.0320256340585732
14,-0.5234634297255588,-0.02484331153287907,1.0616580471693888
14,-0.5908992378649849,-0.07381718604299964,1.180387213757809
14,-0.5903767645599647,-0.0707241900549243,1.1847161000344928
14,-0.5851697384274328,-0.044936193273448215,1.218310176784467
15,-0.539621575648374,-0.04395498514774008,1.2496229824025868
15,-0.5158866657575025,-0.038232247672171045,1.3487890277181955
15,-0.5313943867696731,-0.015096566560599345,1.3667776414895438
